,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Android Ver
3561,7186,30,4.4,-1.2186225112545663,-0.0264584576313924,-0.2078000765261656,0,-0.05912229342647969,1,107,16
3562,3027,29,4.9,-1.21340319391116,-0.0264584576313924,-0.2078000765261656,0,-0.05912229342647969,1,105,16
3563,4248,11,4.0,0.06532955522341172,-0.0264584576313924,-0.15584129100484534,0,-0.05912229342647969,1,25,12
3564,4298,18,4.0,-1.2462848931746204,-0.0264584576313924,-0.20775850118267986,0,-0.05912229342647969,1,65,14
3565,3046,18,4.3,-1.1439862732438546,-0.0264584576313924,-0.20770653200332265,0,-0.05912229342647969,1,65,7
3566,3682,28,4.6,-1.169560928226546,-0.0264584576313924,-0.20770653200332265,0,-0.05912229342647969,1,99,14
3567,2680,11,3.9,0.6384105995294361,-0.0264584576313924,-0.1974166344905987,0,-0.05912229342647969,1,56,17
3568,5914,21,4.6,0.6791212748080061,-0.0264584576313924,-0.1974166344905987,0,-0.05912229342647969,4,73,12
3569,3698,11,4.9,-1.230626941144401,-0.0264584576313924,-0.2078000765261656,0,-0.05912229342647969,1,37,19
3570,8046,18,4.5,1.3163999224379295,-0.0264584576313924,-0.10387211164765366,0,-0.05912229342647969,1,65,30
3571,6993,0,4.2,0.5115811880846602,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,4,9,16
3572,3984,4,4.3,0.29967690394235974,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,1,20,14
3573,4231,4,3.8,-0.34960617357739826,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,20,16
3574,3984,4,4.3,0.29967690394235974,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,1,20,14
3575,4231,4,3.8,-0.34960617357739826,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,20,16
3576,1854,6,4.4,1.3691150276063342,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,34,16
3577,1989,7,4.2,0.667638776652512,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,3,36,12
3578,8041,7,3.4,-0.02861815695790375,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,3,36,17
3579,4111,9,4.1,0.36752802940664314,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,4,50,19
3580,4111,9,4.1,0.36752802940664314,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,4,50,19
3581,7565,9,4.5,1.472979442740122,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,4,50,16
3582,4111,9,4.1,0.36752802940664314,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,4,50,19
3583,4694,9,4.3,-0.7217435001622757,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,4,50,25
3584,4368,12,4.7,1.0356006493626644,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,1,58,16
3585,6556,15,4.7,-0.09229382854746201,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,60,19
3586,5777,15,4.8,1.4181766106343545,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,60,16
3587,6556,15,4.7,-0.09229382854746201,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,60,19
3588,4927,17,4.6,-0.6069185186073346,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,1,64,7
3589,6400,18,3.7,-0.45503638391420786,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,1,65,7
3590,7983,14,4.1,1.2814304962371064,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,0,14
3591,1891,14,4.4,0.48026528402422175,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,27,14
3592,1891,11,4.4,0.48026528402422175,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,27,14
3593,4166,11,4.5,-0.667462599790849,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,27,14
3594,1461,11,4.4,0.6352790091233923,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,1,83,7
3595,5745,20,4.5,-1.1685170647578649,0.015914922025685837,-0.20770653200332265,1,0.5615391210482431,2,69,16
3596,1356,20,4.2,-0.4325933193375603,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,69,16
3597,6834,20,4.1,-1.246806824908961,0.015914922025685837,-0.2078000765261656,0,-0.05912229342647969,1,69,16
3598,2624,20,3.0,-1.2342804632847857,0.015914922025685837,-0.20775850118267986,0,-0.05912229342647969,1,69,25
3599,5745,20,4.5,-1.1685170647578649,0.015914922025685837,-0.20770653200332265,1,0.5615391210482431,2,69,16
3600,5636,20,4.4,-1.1549468396650082,0.015914922025685837,-0.20770653200332265,0,-0.05912229342647969,1,69,27
3601,6834,20,4.1,-1.246806824908961,0.015914922025685837,-0.2078000765261656,0,-0.05912229342647969,1,69,16
3602,837,20,4.7,-0.9863628894729809,0.015914922025685837,-0.20729077856846512,0,-0.05912229342647969,4,69,18
3603,4500,27,4.5,0.7396653559915206,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,3,98,23
3604,3965,27,4.3,-1.0745693525765494,0.015914922025685837,-0.20729077856846512,0,-0.05912229342647969,1,98,16
3605,5490,27,4.3,0.5710814057994934,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,4,98,23
3606,5490,27,4.3,0.571603337533834,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,4,98,23
3607,8077,26,4.5,1.5309138652519332,0.015914922025685837,0.3118813232098799,0,-0.05912229342647969,4,93,16
3608,15,26,3.8,0.5475944777541645,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,93,12
3609,6775,26,4.6,1.2161890294445263,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,93,16
3610,6775,26,4.6,1.2156670977101856,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,93,16
3611,7867,26,4.5,0.5100153928816383,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,1,93,19
3612,7867,26,4.5,0.5100153928816383,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,1,93,19
3613,5625,28,4.7,1.5183875036277577,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,99,19
3614,3174,23,4.7,0.894679081090691,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,78,16
3615,6143,22,4.8,-0.3036761809554218,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,1,74,16
3616,5459,32,4.5,-0.6413660130738169,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,4,113,16
3617,774,13,2.9,-1.176867972507315,0.015914922025685837,-0.20770653200332265,0,-0.05912229342647969,1,59,16
3618,2868,11,3.1,-0.9451302824600702,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,4,50,19
3619,7565,11,4.5,1.4724575110057812,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,4,50,16
3620,8077,26,4.5,1.5298700017832518,0.015914922025685837,0.3118813232098799,0,-0.05912229342647969,4,93,16
3621,5091,23,4.0,-0.32194379165734427,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,78,7
3622,3107,18,3.5,-1.1105826422460536,0.015914922025685837,-0.20729077856846512,0,-0.05912229342647969,1,65,12
3623,4068,11,4.5,-0.41693536730734104,0.015914922025685837,-0.2067710867748932,1,0.12645546950146244,2,101,12
3624,8120,6,3.7,-1.246806824908961,0.015914922025685837,-0.20780527344410132,1,0.002323186606517862,1,34,23
3625,4058,14,4.2,0.2615758873354929,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,4,6,7
3626,5603,11,4.2,-0.38561946324690255,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,1,94,7
3627,5894,11,4.2,-1.181565358116381,0.015914922025685837,-0.20775850118267986,1,0.31265389384387926,4,81,19
3628,7426,3,4.3,-1.1345915020257231,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,1,18,14
3629,24,5,3.7,-0.9581785758185863,0.015914922025685837,-0.20729077856846512,0,-0.05912229342647969,4,32,14
3630,3984,4,4.3,0.3012426991453817,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,1,20,14
3631,6519,14,4.1,0.7730689869893216,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,4,6,12
3632,4343,14,4.0,-0.9832312990669371,0.015914922025685837,-0.20770653200332265,1,0.25058775239640696,1,2,19
3633,6449,11,3.7,-0.791160420829581,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,3,50,7
3634,5211,11,3.7,-1.1909601293345125,0.015914922025685837,-0.20770653200332265,0,-0.05912229342647969,1,50,27
3635,5722,14,4.3,-0.10377632670295613,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,2,6,14
3636,5171,25,4.4,1.418698542368695,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,80,16
3637,811,18,4.7,-1.198789105349622,0.015914922025685837,-0.2078000765261656,0,-0.05912229342647969,1,65,12
3638,1342,14,3.7,0.33882178401790786,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,4,0,7
3639,5809,24,4.5,-1.2358462584878076,0.015914922025685837,-0.2078000765261656,0,-0.05912229342647969,1,79,17
3640,708,11,4.7,-1.2374120536908295,0.015914922025685837,-0.2078000765261656,0,-0.05912229342647969,1,37,14
3641,6589,4,2.9,-1.2431533027685766,0.015914922025685837,-0.20780527344410132,1,1.0574475912135464,1,20,9
3642,1291,14,4.7,1.0700481438291467,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,4,24,7
3643,5330,18,4.6,-0.31150515697053144,0.015914922025685837,-0.20770653200332265,1,0.4367861767388238,1,65,16
3644,1201,11,4.1,-0.5970018156548623,0.015914922025685837,-0.20729077856846512,0,-0.05912229342647969,2,25,7
3645,4039,14,4.3,-0.4017993470114624,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,2,2,8
3646,2023,14,4.2,0.5825639039549875,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,1,6,8
3647,1663,11,4.2,-1.005152431909244,0.015914922025685837,-0.20729077856846512,0,-0.05912229342647969,1,41,16
3648,2033,14,4.2,-0.28749629719086195,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,14,7
3649,4377,14,4.6,0.9479161179934366,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,1,2,16
3650,1766,20,4.3,-1.2254076238009948,0.015914922025685837,-0.20775850118267986,0,-0.05912229342647969,1,69,7
3651,4328,15,4.6,-1.2431533027685766,0.015914922025685837,-0.2078000765261656,0,-0.05912229342647969,3,60,14
3652,4116,4,4.1,-1.0296832234232542,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,1,20,14
3653,1778,4,4.1,-1.056301741874627,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,1,20,14
3654,2278,14,4.7,1.4046063855414979,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,1,70,7
3655,549,12,4.7,-1.2374120536908295,0.015914922025685837,-0.2078000765261656,0,-0.05912229342647969,1,58,18
3656,2291,19,4.0,0.9087712379178884,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,68,14
3657,1854,6,4.4,1.369636959340675,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,34,16
3658,2351,14,4.2,-0.7170461145532099,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,4,24,9
3659,5335,24,4.1,1.1128465460450792,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,1,79,12
3660,2365,11,4.1,-0.341255265827948,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,1,94,16
3661,2383,29,2.8,-1.22958307767572,0.015914922025685837,-0.20775850118267986,0,-0.05912229342647969,1,105,14
3662,3952,25,4.6,-0.23321539681943523,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,1,80,19
3663,2420,4,2.3,-1.2363681902221482,0.015914922025685837,-0.20770653200332265,0,-0.05912229342647969,1,20,12
3664,2672,19,2.8,-0.7107829337411222,0.015914922025685837,-0.2067710867748932,0,-0.05912229342647969,1,68,18
3665,6656,11,3.9,-1.233758531550445,0.015914922025685837,-0.20770653200332265,1,0.12645546950146244,1,81,7
3666,7894,14,4.2,1.2600312951291401,0.015914922025685837,-0.10387211164765366,0,-0.05912229342647969,4,0,17
3667,3219,28,3.7,0.2662732729445587,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,1,99,16
3668,7413,11,4.2,0.19633442054291275,0.015914922025685837,-0.1974166344905987,0,-0.05912229342647969,1,94,7
3669,7074,14,4.2,-0.3715273064197052,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,2,0,16
3670,3031,18,4.1,-1.2118373987081381,0.015914922025685837,-0.20775850118267986,0,-0.05912229342647969,1,65,14
3671,3321,28,4.7,-0.38300980457519934,0.015914922025685837,-0.20261355242631787,0,-0.05912229342647969,1,99,16
3672,1139,28,4.4,-1.0719596939048461,0.015914922025685837,-0.20770653200332265,0,-0.05912229342647969,1,99,16
3673,3380,28,4.9,-0.7953358747043061,0.015914922025685837,-0.20770653200332265,0,-0.05912229342647969,1,99,17
3674,3637,30,4.2,-1.2097496717707754,0.015914922025685837,-0.20770653200332265,0,-0.05912229342647969,1,107,14
3675,4319,28,4.2,0.40040972867010355,0.015914922025685837,-0.15584129100484534,0,-0.05912229342647969,4,99,5
3676,4232,6,4.1,-0.8621431366999083,0.015914922025685837,-0.20729077856846512,0,-0.05912229342647969,1,34,16
3677,4976,0,4.6,-0.4451196809617357,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,9,19
3678,1251,2,3.9,-0.7379233839268355,0.05828830168276408,-0.20261355242631787,0,-0.05912229342647969,1,13,14
3679,3442,2,4.6,-1.1617319522114364,0.05828830168276408,-0.20770653200332265,0,-0.05912229342647969,1,13,16
3680,6161,3,4.8,0.5335023209269671,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,18,16
3681,8000,3,4.9,-0.5896947713740934,0.05828830168276408,-0.20729077856846512,0,-0.05912229342647969,1,18,9
3682,6848,4,4.3,0.5256733449118576,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,20,1
3683,8187,5,4.1,-0.08237712559498983,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,3,32,14
3684,3716,7,3.3,-0.8381342769202388,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,3,36,17
3685,5615,7,4.4,1.130592225012661,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,3,36,16
3686,5615,7,4.4,1.130592225012661,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,3,36,16
3687,4237,7,4.2,1.1561668799953524,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,3,36,16
3688,3716,7,3.3,-0.8381342769202388,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,3,36,17
3689,4572,8,4.6,0.7866392120821782,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,1,37,16
3690,1079,8,4.3,1.1927021013991974,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,37,19
3691,4721,8,4.3,-1.056301741874627,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,37,14
3692,4572,8,4.6,0.7866392120821782,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,1,37,16
3693,4572,8,4.6,0.7866392120821782,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,1,37,16
3694,1079,8,4.3,1.1921801696648568,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,37,19
3695,7949,8,4.3,1.104495638295629,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,2,37,23
3696,5338,8,4.3,0.5397655017390549,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,37,14
3697,1079,8,4.3,1.1927021013991974,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,37,19
3698,4407,8,4.5,-0.021833044411475412,0.05828830168276408,-0.20261355242631787,0,-0.05912229342647969,1,37,9
3699,7949,8,4.3,1.1050175700299696,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,2,37,23
3700,2007,8,4.3,-0.010350546255981299,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,37,19
3701,7949,8,4.3,1.1050175700299696,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,2,37,23
3702,7053,9,4.4,1.2219302785222734,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,4,50,19
3703,7053,9,4.4,1.2219302785222734,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,4,50,19
3704,7401,9,3.6,-0.7008662307886501,0.05828830168276408,-0.20261355242631787,0,-0.05912229342647969,1,55,19
3705,7053,9,4.4,1.2219302785222734,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,4,50,19
3706,3240,12,4.8,-0.07559201304856149,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,58,23
3707,2249,12,4.3,-0.9660075518336959,0.05828830168276408,-0.20729077856846512,0,-0.05912229342647969,1,58,19
3708,7748,15,4.6,-0.3741369650914084,0.05828830168276408,-0.20261355242631787,0,-0.05912229342647969,1,60,16
3709,83,16,4.1,0.2260845294003293,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,63,14
3710,1244,17,4.6,-0.5620323894540393,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,64,23
3711,5685,18,3.5,-0.23843471416284165,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,65,19
3712,7229,11,4.5,-0.3548254909208047,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,27,14
3713,2695,11,4.2,0.18850544452780313,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,48,16
3714,5199,20,3.2,-1.2342804632847857,0.05828830168276408,-0.20775850118267986,1,0.18852161094893471,1,69,25
3715,6014,20,4.5,-0.23947857763152292,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,69,16
3716,5651,20,3.4,-0.7243531588339789,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,69,14
3717,95,20,4.6,-1.2332365998161043,0.05828830168276408,-0.20770653200332265,0,-0.05912229342647969,1,69,23
3718,2153,20,4.1,-1.2107935352394568,0.05828830168276408,-0.2078000765261656,0,-0.05912229342647969,1,69,27
3719,1474,26,4.4,1.4526241051008368,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,93,16
3720,3452,26,4.3,-0.6058746551386532,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,93,16
3721,6443,26,4.2,0.3341243984088421,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,93,12
3722,7310,26,4.2,-0.7697612197216147,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,93,7
3723,5825,24,4.5,-0.9106827879935879,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,79,14
3724,5817,24,4.4,1.6196422600898421,0.05828830168276408,0.3118813232098799,0,-0.05912229342647969,1,79,10
3725,5814,24,4.4,1.6191203283555016,0.05828830168276408,0.3118813232098799,0,-0.05912229342647969,1,79,16
3726,4930,28,4.5,0.3920588209206533,0.05828830168276408,-0.20261355242631787,0,-0.05912229342647969,1,99,17
3727,5387,28,4.2,0.765240010974212,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,99,19
3728,545,30,3.1,-0.363176398670255,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,107,19
3729,59,23,4.5,-0.7405330425985388,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,3,78,14
3730,4660,23,4.4,1.4719355792714406,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,78,14
3731,3745,32,4.4,0.008438996180281795,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,113,16
3732,1176,28,3.8,0.7908146659569034,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,99,9
3733,4067,11,4.4,-0.5108830794886565,0.05828830168276408,-0.2067710867748932,1,0.12645546950146244,2,101,8
3734,6043,29,3.1,-0.9748803913174868,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,105,14
3735,6911,18,4.0,0.586217426095372,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,1,65,23
3736,7323,27,4.5,0.6885160460261377,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,3,98,14
3737,7332,11,4.5,1.0350787176283236,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,2,37,14
3738,7655,27,4.0,-0.9550469854125424,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,4,98,16
3739,7777,29,4.5,0.4588660829162554,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,1,105,16
3740,3610,30,4.0,-0.9059854023845222,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,107,16
3741,2105,21,3.9,-0.42319854811942875,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,73,19
3742,6928,14,4.4,1.3237069667186985,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,4,0,14
3743,700,11,4.7,0.10447443529895983,0.05828830168276408,-0.2067710867748932,1,0.12645546950146244,1,90,12
3744,711,4,4.1,0.23130384674373572,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,20,14
3745,3590,14,3.5,-0.6998223673199687,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,4,0,16
3746,1180,18,4.9,-0.21494778611751278,0.05828830168276408,-0.20261355242631787,0,-0.05912229342647969,1,65,19
3747,1184,11,4.4,-0.17736870124498658,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,4,94,14
3748,1343,14,3.9,0.9802758855225563,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,4,0,7
3749,7369,24,4.3,-0.015569863599387715,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,79,16
3750,7740,14,4.9,-1.2269734190040167,0.05828830168276408,-0.20780527344410132,0,-0.05912229342647969,1,114,19
3751,7906,11,4.5,-1.0202884522051225,0.05828830168276408,-0.20729077856846512,0,-0.05912229342647969,1,41,14
3752,1002,11,4.4,-0.914858241868313,0.05828830168276408,-0.20770653200332265,0,-0.05912229342647969,1,37,14
3753,1303,12,1.7,-1.246806824908961,0.05828830168276408,-0.2078094309784499,1,0.25058775239640696,1,58,14
3754,5814,24,4.4,1.6185983966211608,0.05828830168276408,0.3118813232098799,0,-0.05912229342647969,1,79,16
3755,7914,11,3.6,0.15249215485829884,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,3,50,23
3756,1486,11,4.3,-0.1210000739361973,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,7,16
3757,8030,29,4.2,-0.23373732855377588,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,105,9
3758,2018,11,3.9,-0.009306682787300017,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,2,50,16
3759,3707,29,3.9,-1.2384559171595109,0.05828830168276408,-0.20770653200332265,0,-0.05912229342647969,1,105,19
3760,7053,11,4.4,1.222452210256614,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,4,50,19
3761,730,4,4.4,-1.246806824908961,0.05828830168276408,-0.2078000765261656,0,-0.05912229342647969,1,20,23
3762,4994,30,4.6,-1.035946404235342,0.05828830168276408,-0.20770653200332265,0,-0.05912229342647969,1,107,7
3763,1079,11,4.3,1.1963556235395818,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,37,19
3764,2617,14,4.4,-0.12047814220185665,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,6,14
3765,1155,28,4.4,-1.0552578784059456,0.05828830168276408,-0.20775850118267986,1,0.06438932805399014,1,99,12
3766,2784,29,4.4,1.303873560813754,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,105,16
3767,5631,28,4.5,1.5961553320445132,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,99,19
3768,5149,6,4.5,-1.2311488728787419,0.05828830168276408,-0.20775850118267986,0,-0.05912229342647969,1,34,16
3769,6794,14,3.6,0.9113808965895916,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,4,0,14
3770,5325,11,4.2,-0.11630268832713153,0.05828830168276408,-0.1974166344905987,0,-0.05912229342647969,1,38,14
3771,3218,28,4.4,-0.42163275291640684,0.05828830168276408,-0.20261355242631787,0,-0.05912229342647969,1,99,16
3772,3910,14,4.1,-0.2342592602881165,0.05828830168276408,-0.20261355242631787,0,-0.05912229342647969,2,0,14
3773,7949,11,4.3,1.106061433498651,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,2,37,23
3774,2965,11,3.9,-1.1309379798853387,0.05828830168276408,-0.20770653200332265,0,-0.05912229342647969,1,27,7
3775,7783,11,4.2,-0.033315542566969523,0.05828830168276408,-0.2067710867748932,1,0.5609184596337683,3,101,12
3776,3953,11,3.9,-0.7718489466589773,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,4,89,9
3777,4512,14,4.4,0.5914367434387784,0.05828830168276408,-0.10387211164765366,0,-0.05912229342647969,1,2,14
3778,3327,27,4.5,-0.9305161938985322,0.05828830168276408,-0.20729077856846512,0,-0.05912229342647969,4,98,16
3779,3324,28,4.9,0.02409694821050104,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,99,14
3780,3522,28,3.7,-0.5641201163914019,0.05828830168276408,-0.2067710867748932,0,-0.05912229342647969,1,99,7
3781,3614,11,4.0,1.4521021733664963,0.05828830168276408,0.3118813232098799,0,-0.05912229342647969,1,94,7
3782,5717,14,3.8,0.23286964194675766,0.05828830168276408,-0.15584129100484534,0,-0.05912229342647969,1,86,7
3783,6766,2,3.9,-0.6491949890889265,0.10066168133984232,-0.20261355242631787,0,-0.05912229342647969,1,13,14
3784,3986,4,4.5,0.7548013762873992,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,1,20,19
3785,3986,4,4.5,0.7548013762873992,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,1,20,19
3786,6592,6,4.2,0.363352575531918,0.10066168133984232,-0.15584129100484534,0,-0.05912229342647969,1,34,14
3787,4552,8,4.2,-0.29741300014333416,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,3,37,14
3788,2805,9,4.2,1.006894403973929,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,4,50,19
3789,2647,12,4.5,-0.22329869386696305,0.10066168133984232,-0.2067710867748932,0,-0.05912229342647969,1,58,16
3790,2030,12,4.3,-0.34647458317135443,0.10066168133984232,-0.20261355242631787,0,-0.05912229342647969,1,58,23
3791,5128,12,4.5,0.523585617974495,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,1,58,19
3792,4929,12,4.5,0.7532355810843773,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,1,58,17
3793,2647,12,4.5,-0.22329869386696305,0.10066168133984232,-0.2067710867748932,0,-0.05912229342647969,1,58,16
3794,6184,13,4.4,-0.7013881625229906,0.10066168133984232,-0.2067710867748932,0,-0.05912229342647969,1,59,16
3795,5949,13,3.6,0.18380805891873733,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,1,59,23
3796,5949,13,3.6,0.18380805891873733,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,1,59,23
3797,7051,15,4.6,0.12587363640692614,0.10066168133984232,-0.1974166344905987,0,-0.05912229342647969,1,60,18
3798,7208,17,4.4,-0.26348743741119246,0.10066168133984232,-0.20261355242631787,0,-0.05912229342647969,1,64,14
3799,6832,17,4.5,-0.743142701270242,0.10066168133984232,-0.2067710867748932,0,-0.05912229342647969,1,64,14
